id,name,category,subcategory,color,color_family,undertone_match,fit,tags,gender,price,brand,url,image_url,ai_tags
tay_7523414966349,The Fremont Jacket in Rinsed Indigo Dobby Denim,outerwear,Outerwear,indigo,blue,cool,slim,everyday,unisex,166.6,Taylor Stitch,https://www.taylorstitch.com/products/fremont-jacket-in-rinsed-indigo-dobby-denim-2602,https://cdn.shopify.com/s/files/1/0070/1922/files/instock_m_q126_The_Fremont_Jacket-RinsedIndigoDobbyDenim_portrait_001.jpg?v=1770415371,"everyday,muted,vintage,workwear"
tay_7523417391181,The Mariner Jean in Rinsed Indigo Dobby Denim,bottoms,Bottoms,indigo,blue,cool,slim,everyday,unisex,131.6,Taylor Stitch,https://www.taylorstitch.com/products/mariner-jean-in-rinsed-indigo-dobby-denim-2602,https://cdn.shopify.com/s/files/1/0070/1922/files/instock_m_q126_The_Mariner_Jean-RinsedIndigoDobbyDenim_portrait_001.jpg?v=1770414705,"everyday,muted,vintage,workwear"
tay_7523417620557,The Foundation Short in Organic Smoked Olive,bottoms,Bottoms,olive,green,warm,slim,vintage,unisex,118.0,Taylor Stitch,https://www.taylorstitch.com/products/foundation-short-in-organic-smoked-olive-2602,https://cdn.shopify.com/s/files/1/0070/1922/files/instock_m_q126_The_Foundation_Short_in_Organic_Smoked_Olive_portrait_001.jpg?v=1770140084,"everyday,muted,vintage"
tay_7523417522253,The Foundation Short in Organic Khaki,bottoms,Bottoms,khaki,brown,warm,slim,vintage,unisex,118.0,Taylor Stitch,https://www.taylorstitch.com/products/foundation-short-in-organic-khaki-2602,https://cdn.shopify.com/s/files/1/0070/1922/files/instock_m_q126_The_Foundation_Short_in_Organic_Khaki_portrait_001.jpg?v=1770237933,"everyday,muted,vintage"
tay_7523416506445,The Topsail Sweater in Dark Navy,tops,Knits,navy,blue,cool,slim,everyday,unisex,131.6,Taylor Stitch,https://www.taylorstitch.com/products/topsail-sweater-in-dark-navy-2602,https://cdn.shopify.com/s/files/1/0070/1922/files/instock_m_q126_The_Topsail_Sweater-DarkNavy_portrait_001.jpg?v=1770145527,"everyday,minimalist"
tay_7523414900813,The Shifter Jacket in Dark Grey Pigment Canvas,outerwear,Outerwear,gray,gray,neutral,slim,workwear,mens,145.6,Taylor Stitch,https://www.taylorstitch.com/products/shifter-jacket-in-dark-grey-pigment-canvas-2602,https://cdn.shopify.com/s/files/1/0070/1922/files/instock_m_q126_The_Shifter_Jacket-DarkGreyPigmentCanvas_portrait_001.jpg?v=1769805498,"everyday,muted,vintage,workwear"
out_10404389486776,Westbound Utility Pant - Outerworn,bottoms,Non-Denim Bottoms,black,neutral,neutral,slim,"tailored,relaxed,workwear,vintage",unisex,125.0,Outerknown,https://www.outerknown.com/products/westbound-utility-pant-jjs83fnbla-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/Outerknown_Westbound_Utility_Pant_Washed_Black_1_119960f0-0e62-4d31-bcd0-52939c216d83.jpg?v=1778806086,"everyday,muted,vintage,workwear"
out_10404388831416,The Easy Sweatpants - Outerworn,bottoms,Loungewear Bottoms,black,neutral,neutral,slim,"streetwear,everyday",unisex,100.0,Outerknown,https://www.outerknown.com/products/the-easy-sweatpants-xv7vonjdsz-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/Outerknown_The_Easy_Sweatpants_Washed_Black_1_19995f82-780f-4542-b132-dcb020d338cb.jpg?v=1778805608,"everyday,minimalist,relaxed"
out_10403481387192,Blanket Shirt - Outerworn,tops,Shirts,olive,green,warm,slim,everyday,unisex,125.0,Outerknown,https://www.outerknown.com/products/blanket-shirt-jmey7-hrxp-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/W22_Lifestyle_Look-19_25444_598f696b-1cb6-4b19-be8a-f5c151953a02.jpg?v=1778721249,"everyday,muted"
out_10403481354424,Drifter Tapered Fit: Selvedge - Outerworn,bottoms,Pants,indigo,blue,cool,tapered,"minimalist,relaxed,tapered",unisex,135.0,Outerknown,https://www.outerknown.com/products/drifter-tapered-fit-selvedge-nprovhtb7-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/1630017_Drifet_Tapered_Fit_ISV_1.jpg?v=1778721246,"everyday,muted,tapered,vintage"
out_10400537510072,Hightide Snap Shirt - Outerworn,tops,Loungewear Tops,gray,gray,neutral,slim,everyday,unisex,60.0,Outerknown,https://www.outerknown.com/products/hightide-snap-shirt-ypw8uzmwdo-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/1260047_Hightide_Snap_Shirt_MHG_0231_o_fe5cc72c-a636-4ab9-9c73-8e9a137a5e4e.webp?v=1778463606,"everyday,minimalist,relaxed"
out_10400537215160,Evolution Shirt Jacket - Outerworn,outerwear,Outerwear,black,neutral,neutral,slim,athleisure,unisex,110.0,Outerknown,https://www.outerknown.com/products/evolution-shirt-jacket-pgycpzrbnz-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/1510033_outerknown_evolutionshirtjacket_pch_f1.jpg?v=1778463488,"everyday,minimalist"
out_10400535511224,Windrift Shirt - Outerworn,tops,Woven Shirts,pink,pink,cool,slim,"minimalist,vintage,everyday",unisex,85.0,Outerknown,https://www.outerknown.com/products/windrift-shirt-rkhnkfwkxz-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/2320102_Windrift_Shirt_MOD_2118_3955e7d7-5996-428c-b02c-6730c0f19d66.jpg?v=1778462408,"everyday,minimalist"
out_10399900205240,Neptune Tank - Outerworn,tops,Knit Shirts,camel,brown,warm,slim,everyday,unisex,55.0,Outerknown,https://www.outerknown.com/products/neptune-tank-n2g-gtynl7-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/2220001_Neptune_Tank_PCH-F_1ef93a98-52c2-4166-9771-7d54024b9a23.jpg?v=1778290566,"everyday,minimalist"
out_10399899975864,Blanket Shirt - Outerworn,tops,Woven Shirts,camel,brown,warm,slim,everyday,unisex,90.0,Outerknown,https://www.outerknown.com/products/blanket-shirt-tzoteioppt-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/13100023W_Blanket_Shirt_RTO_1.jpg?v=1778290327,"everyday,minimalist"
out_10170958315704,Tom Blake Blueprint,tops,Tees,charcoal,gray,neutral,slim,"bold,streetwear",mens,42.0,Outerknown,https://www.outerknown.com/products/tom-blake-blueprint-charcoal,https://cdn.shopify.com/s/files/1/2445/4975/files/12151356_Tom_Blake_Blueprint_Graphic_Tee_CHX_0914.jpg?v=1778555484,"bold,everyday"
out_10170957922488,Twill Trail Short,bottoms,Bottoms,olive,green,warm,slim,prep,mens,118.0,Outerknown,https://www.outerknown.com/products/twill-trail-short-deep-olive,https://cdn.shopify.com/s/files/1/2445/4975/files/Outerknown_The_Twill_Trail_Short_Deep_Olive_1.jpg?v=1778085882,"everyday,muted,vintage,workwear"
out_10396509569208,Neptune Tank - Outerworn,tops,Knit Shirts,camel,brown,warm,relaxed,relaxed,unisex,45.0,Outerknown,https://www.outerknown.com/products/neptune-tank-gzaxr37bmu-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/2220001_outerknown_neptunetank_pac_F_pdp.jpg?v=1778199970,"everyday,minimalist"
out_10394112491704,Beach Jeans - Outerworn,bottoms,Denim Bottoms,olive,green,warm,tapered,tapered,unisex,45.0,Outerknown,https://www.outerknown.com/products/beach-jeans-ndgfne8cgc-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/1630009W_Beach_Jeans_ODR_2_ccf33a83-f2b4-4462-a174-c870515cbd02.jpg?v=1778115726,"everyday,muted,vintage,workwear"
out_10394116817080,Neptune Tank - Outerworn,tops,Knit Shirts,camel,brown,warm,relaxed,relaxed,unisex,45.0,Outerknown,https://www.outerknown.com/products/neptune-tank-2kvy9hvyz_-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/2220001_outerknown_neptunetank_mrd_F_pdp.jpg?v=1778115971,"everyday,minimalist"
out_10394112688312,Blanket Shirt - Outerworn,tops,Shirts,gray,gray,neutral,slim,everyday,unisex,104.77,Outerknown,https://www.outerknown.com/products/blanket-shirt-tqtn9_7jnu-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/1310023_outerknown_Blanket_Shirt_HEA_1.jpg?v=1778115733,"everyday,minimalist"
out_10394112622776,The Field Pant - Outerworn,bottoms,Non-Denim Bottoms,black,neutral,neutral,slim,vintage,unisex,115.0,Outerknown,https://www.outerknown.com/products/the-field-pant-mh3eys1d-y-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/Outerknown_The_Field_Pant_Washed_Black_1_3a23949d-c439-479d-bea6-eb34eb8cb300.jpg?v=1778115731,"everyday,muted,vintage,workwear"
out_10391189422264,The Woolaroo Shirt Jacket - Outerworn,outerwear,Outerwear,gray,gray,neutral,slim,everyday,unisex,235.0,Outerknown,https://www.outerknown.com/products/the-woolaroo-shirt-jacket-syro5rojce-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/0D7A6511_448d7f6e-be37-4adf-ad26-f2e0d88d439d.jpg?v=1777855450,"everyday,minimalist"
out_10391189258424,New Life Project X Outerknown Backpack - FINAL SALE - Outerworn,bags,Bags,black,neutral,neutral,n/a,everyday,unisex,250.0,Outerknown,https://www.outerknown.com/products/new-life-project-x-outerknown-backpack-final-sale-yevh8qgorj-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/1910006_OK_NLP_Project_Backpack_BLK_F_pdp.jpg?v=1777855329,"everyday,minimalist"
out_10390800826552,Smith Cord Pant - Outerworn,bottoms,Non-Denim Bottoms,black,neutral,neutral,slim,"tailored,workwear,vintage,office",unisex,50.0,Outerknown,https://www.outerknown.com/products/smith-cord-pant-8zbc6yuz-0-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/Outerknown_Smith_Cord_Pant_Washed_Black_1_f404507c-b487-4284-9a0b-171b30b1bf44.jpg?v=1777770010,"everyday,muted,vintage,workwear"
out_10389366636728,Sur Sweatshirt - Outerworn,tops,Loungewear Tops,olive,green,warm,slim,everyday,unisex,82.0,Outerknown,https://www.outerknown.com/products/sur-sweatshirt-mdmnajs5oj-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/1240020_Sur_Sweatshirt_OVB_1280_74326ada-616b-4ea4-b799-65a4c7473437.jpg?v=1777597446,"everyday,muted,relaxed"
out_10389365817528,Ambassador Slim Fit - Outerworn,bottoms,Pants,black,neutral,neutral,slim,tailored,unisex,23.5,Outerknown,https://www.outerknown.com/products/ambassador-slim-fit-ysxbfsjdeu-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/1630002_outerknown_Ambassador_JBL_1.jpg?v=1777597327,"everyday,minimalist,tailored"
out_10388451000504,Beachcomber S/S Shirt - Outerworn,tops,Woven Shirts,black,neutral,neutral,slim,everyday,unisex,75.0,Outerknown,https://www.outerknown.com/products/beachcomber-ss-shirt-je3-nzu6fp-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/1310100_outerknown_beachcombersshirt_pch_f1_1_0bbdb305-68d3-4ab6-9c6f-caba84d12deb.jpg?v=1777512246,"everyday,minimalist"
out_10388449886392,Blanket Shirt - Outerworn,tops,Woven Shirts,rust,orange,warm,slim,everyday,unisex,100.0,Outerknown,https://www.outerknown.com/products/blanket-shirt-2q6z6goo3g-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/1310205_Blanket_Shirt_ITR_1545_4b3c6edf-1741-416e-bc3a-23ba82da3a94.jpg?v=1777512128,"everyday,muted"
out_10388449558712,Sojourn Ribbed Tee - Outerworn,tops,Tees,indigo,blue,cool,slim,everyday,unisex,45.0,Outerknown,https://www.outerknown.com/products/sojourn-ribbed-tee-wbg1pm19po-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/550A1614_1_27be2cf0-1cac-44f0-a562-3fb838a2959b.jpg?v=1777511890,"everyday,muted"
out_10388448379064,Sojourn Ribbed Tee - Outerworn,tops,Tees,gray,gray,neutral,slim,everyday,unisex,45.0,Outerknown,https://www.outerknown.com/products/sojourn-ribbed-tee-g51vemoc0v-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/2280020_Sojourn_Ribbed_Tee_HEA_1880_1_db7c60b8-645c-4d08-912e-fe332f16ba2b.jpg?v=1777511768,"everyday,minimalist"
out_10388448280760,Sojourn Ribbed Tee - SALE - Outerworn,tops,Tees,black,neutral,neutral,slim,everyday,unisex,45.0,Outerknown,https://www.outerknown.com/products/sojourn-ribbed-tee-sale-wbodlcfowt-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/2280020_Sojourn_Ribbed_Tee_BBK_5478_fa885e8b-5cdc-44c9-be2e-d115ccf221cc.jpg?v=1777511766,"everyday,minimalist"
out_10388441170104,Utility Jacket - Outerworn,outerwear,Outerwear,olive,green,warm,relaxed,"relaxed,workwear",unisex,109.0,Outerknown,https://www.outerknown.com/products/utility-jacket-quoacfoxwf-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/2510022_Utility_Jacket_ODR_1.jpg?v=1777511526,"everyday,muted,vintage,workwear"
out_10388436451512,Lounge Jogger Pants - Outerworn,bottoms,Pants,gray,gray,neutral,slim,vintage,unisex,65.0,Outerknown,https://www.outerknown.com/products/lounge-jogger-pants-dovafudnz6-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/2620009_Lounge_Jogger_Pants_HEA_F_31cedf64-3675-41f2-9e77-94f16ec76593.jpg?v=1777511286,"everyday,minimalist"
out_10388435009720,Sunday Sweatshirt - Outerworn,tops,Loungewear Tops,gray,gray,neutral,slim,everyday,unisex,100.0,Outerknown,https://www.outerknown.com/products/sunday-sweatshirt-xdnhv83fqz-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/1240046_Sunday_Sweatshirt_HEA_1.jpg?v=1777510929,"everyday,minimalist,relaxed"
out_10387774734520,Hightide Crew with Stripe - Outerworn,tops,Sweatshirts,gray,gray,neutral,slim,everyday,unisex,73.0,Outerknown,https://www.outerknown.com/products/hightide-crew-with-stripe-0wq6r3pjhj-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/2240012_Hightide_Crew_with_Stripe_DTG_4.jpg?v=1777498928,"everyday,minimalist"
out_10382699397304,S.E.A. Shirt - Outerworn,tops,Woven Shirts,olive,green,warm,slim,vintage,unisex,80.0,Outerknown,https://www.outerknown.com/products/sea-shirt-jrp66qmsr0-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/1310117_SEAShirt_omp_f1.jpg?v=1777239609,"everyday,muted"
out_10382326628536,Outerknown Established Hoodie - Outerworn,tops,Loungewear Tops,navy,blue,cool,slim,everyday,unisex,90.0,Outerknown,https://www.outerknown.com/products/outerknown-established-hoodie-ja5ki4eust-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/1250041_Outerknown_Established_Hoodie_DNY_1_18ee59bc-cb67-45bb-8d4d-d520f2da0780.jpg?v=1777158606,"everyday,minimalist,relaxed,streetwear"
out_10379274813624,Blanket Shirt - Outerworn,tops,Shirts,camel,brown,warm,slim,everyday,unisex,97.3,Outerknown,https://www.outerknown.com/products/blanket-shirt-hgifjrae6z-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/1310023W_Blanket_Shirt_FPV_1.jpg?v=1776909487,"everyday,minimalist"
out_10379270553784,Blanket Shirt - Outerworn,tops,Shirts,navy,blue,cool,slim,"minimalist,everyday",unisex,97.3,Outerknown,https://www.outerknown.com/products/blanket-shirt-hq2rgyzcxb-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/1310023W_Blanket_Shirt_NTX_1_e2f2415f-6105-45ac-9bb5-26860a349b1e.jpg?v=1776909128,"everyday,minimalist"
out_10170960937144,Sojourn Ribbed Crop Tank,tops,Knit Shirts,camel,brown,warm,slim,everyday,womens,48.0,Outerknown,https://www.outerknown.com/products/sojourn-ribbed-crop-tank-bright-white,https://cdn.shopify.com/s/files/1/2445/4975/files/Outerknown_Sojourn_Ribbed_Crop_Tank_Bright_White_2.jpg?v=1776785288,"everyday,minimalist"
out_10170959724728,Sojourn Ribbed Crop Tank,tops,Knit Shirts,camel,brown,warm,slim,everyday,womens,48.0,Outerknown,https://www.outerknown.com/products/sojourn-ribbed-crop-tank-washed-black,https://cdn.shopify.com/s/files/1/2445/4975/files/Outerknown_Sojourn_Ribbed_Crop_Tank_Washed_Black_3.jpg?v=1776749225,"everyday,minimalist"
out_10170959495352,Sojourn Ribbed Crop Tank,tops,Knit Shirts,camel,brown,warm,slim,everyday,womens,48.0,Outerknown,https://www.outerknown.com/products/sojourn-ribbed-crop-tank-island-leaf,https://cdn.shopify.com/s/files/1/2445/4975/files/Outerknown_Sojourn_Ribbed_Crop_Tank_Island_Leaf_6_c249819c-f254-4961-b71c-f9957495a417.jpg?v=1776785369,"everyday,minimalist"
out_10018645770424,Hooded Sun Shirt,tops,Active Tops,gray,gray,neutral,slim,"athleisure,gym",mens,98.0,Outerknown,https://www.outerknown.com/products/hooded-sun-shirt-dolphin-grey,https://cdn.shopify.com/s/files/1/2445/4975/files/Outerknown_Hooded_Sun_Shirt_Dolphin_Grey_1.jpg?v=1775152087,"everyday,minimalist"
out_10374924173496,APEX S/S Tee by Kelly Slater - Outerworn,tops,Active Tops,gray,gray,neutral,slim,"athleisure,gym",unisex,34.3,Outerknown,https://www.outerknown.com/products/apex-ss-tee-by-kelly-slater-q5uke0ouz2-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/1291014_APEX_SS_TEE_HEA_1.jpg?v=1776625929,"everyday,minimalist"
out_10374924140728,Sojourn Pocket Tee - Outerworn,tops,Tees,gray,gray,neutral,relaxed,"relaxed,vintage",unisex,30.0,Outerknown,https://www.outerknown.com/products/sojourn-pocket-tee-ksx9luemdn-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/1210041_outerknown_sojournpockettee_hea_f.jpg?v=1776625926,"everyday,minimalist"
out_10374377275576,Parker Wool Trousers - Outerworn,bottoms,Pants,navy,blue,cool,slim,everyday,unisex,110.0,Outerknown,https://www.outerknown.com/products/parker-wool-trousers-sfpkihuqxy-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/2610036_Parker_Trousers_DNY_2.jpg?v=1776565569,"everyday,minimalist"
out_10373606244536,S.E.A. Legs Slim - SALE - Outerworn,bottoms,Pants,khaki,brown,warm,slim,tailored,unisex,104.5,Outerknown,https://www.outerknown.com/products/sea-legs-slim-sale-3dcbb35ekh-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/58225b4f5d952cd396a8c895308601d1_b574008b-b986-4615-9f30-4a69a15c3bf2.jpg?v=1776474846,"everyday,muted,tailored"
out_10373604737208,Sojourn Tee - Outerworn,tops,,gray,gray,neutral,slim,everyday,unisex,42.4,Outerknown,https://www.outerknown.com/products/sojourn-tee-htjwtxuo5s-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/1210010B_outerknown_Sojourn_tee_SLT_TGY_F_pdp.jpg?v=1776474608,"everyday,minimalist"
out_10170957463736,Sun Shirt,tops,Active Tops,gray,gray,neutral,slim,"athleisure,gym",mens,88.0,Outerknown,https://www.outerknown.com/products/sun-shirt-moonlight-heather,https://cdn.shopify.com/s/files/1/2445/4975/files/Outerknown_Sun_Shirt_Moonlight_Heather_1.jpg?v=1776374741,"everyday,minimalist"
out_10372197712056,The Craftsman Pant - Outerworn,bottoms,Non-Denim Bottoms,khaki,brown,warm,relaxed,"relaxed,workwear,everyday",unisex,110.0,Outerknown,https://www.outerknown.com/products/the-craftsman-pant-e2ydhcqgpi-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/1610080_Craftsman_Pant_DKH_9647_262c859a-6473-4c9c-b2d7-6255993e7d8d.jpg?v=1776371886,"everyday,muted,vintage,workwear"
out_10170957955256,Journey Fish L/S Tee,tops,Tees,olive,green,warm,slim,everyday,mens,52.0,Outerknown,https://www.outerknown.com/products/journey-fish-ls-tee-olive-night,https://cdn.shopify.com/s/files/1/2445/4975/files/Outerknown_Journey_Fish_Long_Sleeve__Olive_Night_1.jpg?v=1776360091,"everyday,muted"
out_10018646655160,Sun Shirt,tops,Active Tops,gray,gray,neutral,slim,"athleisure,gym",mens,88.0,Outerknown,https://www.outerknown.com/products/sun-shirt-dolphin-grey,https://cdn.shopify.com/s/files/1/2445/4975/files/Outerknown_Sun_Shirt_Dolphin_Grey_1.jpg?v=1776318891,"everyday,minimalist"
out_10170957201592,OK KS 5-Panel Tech Hat,hats,Accessories,olive,green,warm,n/a,"minimalist,bold,athleisure,everyday",unisex,35.0,Outerknown,https://www.outerknown.com/products/ok-ks-5-panel-tech-hat-olive-night,https://cdn.shopify.com/s/files/1/2445/4975/files/Outerknown_OKKS_Tech_Hat_2.jpg?v=1777049446,"everyday,muted"
out_10371667493048,Sojourn Ribbed Tank - Outerworn,tops,Tees,camel,brown,warm,slim,vintage,unisex,55.0,Outerknown,https://www.outerknown.com/products/sojourn-ribbed-tank-nbatrssovv-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/2220014_Sojourn_Ribbed_Tank_HEA_1.jpg?v=1776301086,"everyday,minimalist"
out_10371666870456,Women's Blanket Shirt - Outerworn,tops,Shirts,camel,brown,warm,slim,"minimalist,everyday",womens,146.0,Outerknown,https://www.outerknown.com/products/womens-blanket-shirt-d_jkranp8d-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/2310030_Women_s_Blanket_Shirt_BVN_1.jpg?v=1776300969,"everyday,minimalist"
out_10371666837688,Sojourn Ribbed Tank - Outerworn,tops,Tees,camel,brown,warm,slim,vintage,unisex,45.0,Outerknown,https://www.outerknown.com/products/sojourn-ribbed-tank-0eorja87dk-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/2220010_Sojourn_Ribbed_Tank_INK_1.jpg?v=1776300966,"everyday,minimalist"
out_10365944070328,Women's Sojourn Tank - Outerworn,tops,Tees,camel,brown,warm,slim,vintage,womens,30.0,Outerknown,https://www.outerknown.com/products/womens-sojourn-tank-z8yrsd7-n-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/tank.jpg?v=1776285732,"everyday,minimalist"
out_7672442126520,Warm-Up Knit Hoodie - Outerworn,tops,Active Tops,black,neutral,neutral,slim,athleisure,unisex,110.0,Outerknown,https://www.outerknown.com/products/warm-up-knit-hoodie-resale-3,https://cdn.shopify.com/s/files/1/2445/4975/files/1292001_Warm_Up_Knit_Hoodie_PCH_1.jpg?v=1715132785,"everyday,minimalist,streetwear"
out_10361309331640,Station Suit Shortall - Outerworn,bottoms,Jumpsuits,olive,green,warm,slim,everyday,unisex,127.0,Outerknown,https://www.outerknown.com/products/station-suit-shortall-gryc0ih79x-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/jumpsuit-green.jpg?v=1776286549,"muted,office"
out_10361307398328,Ambassador Slim Fit - Outerworn,bottoms,Pants,gray,gray,neutral,slim,tailored,unisex,90.0,Outerknown,https://www.outerknown.com/products/ambassador-slim-fit-sphgwq_1fs-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/1630004_outerknown_AmbassadorSlimFit_WGR_1.jpg?v=1775679606,"everyday,minimalist,tailored"
out_10170959167672,The Team Hoodie,tops,LOUNGEWEAR TOPS,black,neutral,neutral,slim,bold,mens,88.0,Outerknown,https://www.outerknown.com/products/the-team-hoodie-washed-black,https://cdn.shopify.com/s/files/1/2445/4975/files/Outerknown_The_Team_Hoodie_Washed_Black_8.jpg?v=1775669940,"everyday,minimalist,relaxed,streetwear"
out_10170956841144,OK KS Pocket Tee,tops,Tees,charcoal,gray,neutral,relaxed,relaxed,mens,42.0,Outerknown,https://www.outerknown.com/products/ok-ks-pocket-tee-charcoal,https://cdn.shopify.com/s/files/1/2445/4975/files/Outerknown_OK_KS_Pocket_Tee_Charcoal_1.jpg?v=1775594908,"everyday,minimalist"
out_10170961854648,Currents Knit Tank,tops,Sweaters,camel,brown,warm,slim,"minimalist,vintage,everyday",womens,148.0,Outerknown,https://www.outerknown.com/products/currents-knit-tank-pitch-black-stripe,https://cdn.shopify.com/s/files/1/2445/4975/files/knit-tank.jpg?v=1775242311,"everyday,minimalist"
out_10356997226680,Blanket Shirt - Outerworn,tops,Woven Shirts,black,neutral,neutral,slim,everyday,unisex,140.0,Outerknown,https://www.outerknown.com/products/blanket-shirt-l0qb-07kc-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/1310023W_Blanket_Shirt_PBI_1_02f0182f-9c8e-4743-bfd0-10d0d5879d51.jpg?v=1775325246,"everyday,minimalist"
out_10170957594808,Sun Pocket Tee,tops,Active Tops,gray,gray,neutral,slim,"athleisure,vintage",mens,78.0,Outerknown,https://www.outerknown.com/products/sun-pocket-tee-dolphin-grey,https://cdn.shopify.com/s/files/1/2445/4975/files/Outerknown_Sun_Pocket_Tee_Dolphin_Grey_6.jpg?v=1775147349,"everyday,minimalist"
out_10170957398200,Sun Pocket Tee,tops,Active Tops,gray,gray,neutral,slim,"athleisure,vintage",mens,78.0,Outerknown,https://www.outerknown.com/products/sun-pocket-tee-moonlight-heather,https://cdn.shopify.com/s/files/1/2445/4975/files/Outerknown_Sun_Pocket_Tee_Moonlight_Heather__6.jpg?v=1775147756,"everyday,minimalist"
out_10170956415160,Sun Pocket Tee,tops,Active Tops,gray,gray,neutral,slim,"athleisure,vintage",mens,78.0,Outerknown,https://www.outerknown.com/products/sun-pocket-tee-cool-water-heather,https://cdn.shopify.com/s/files/1/2445/4975/files/Outerknown_SunPocket_Tee_Cool_Water_Heather_6.jpg?v=1775147711,"everyday,minimalist"
out_10170958184632,Sun Polo,tops,Active Tops,gray,gray,neutral,slim,"prep,athleisure",mens,88.0,Outerknown,https://www.outerknown.com/products/sun-polo-moonlight-heather,https://cdn.shopify.com/s/files/1/2445/4975/files/Outerknown_Sun_Polo_Moonlight_GHeather_1.jpg?v=1775149641,"everyday,minimalist,prep,tailored"
out_10170958119096,Sun Polo,tops,Active Tops,gray,gray,neutral,slim,"prep,athleisure",mens,88.0,Outerknown,https://www.outerknown.com/products/sun-polo-dolphin-grey,https://cdn.shopify.com/s/files/1/2445/4975/files/1211031_Sun_Polo_DGZ19469.jpg?v=1775154607,"everyday,minimalist,prep,tailored"
out_10170962837688,Laylow Pant,bottoms,Non-Denim Bottoms,black,neutral,neutral,wide,everyday,womens,118.0,Outerknown,https://www.outerknown.com/products/laylow-pant-pitch-black,https://cdn.shopify.com/s/files/1/2445/4975/files/Outerknown_Laylow_Pant_Pitch_Black_8.jpg?v=1776359598,"everyday,muted,vintage,workwear"
out_10170957365432,Hooded Sun Shirt,tops,Active Tops,gray,gray,neutral,slim,"athleisure,gym",mens,98.0,Outerknown,https://www.outerknown.com/products/hooded-sun-shirt-moonlight-heather,https://cdn.shopify.com/s/files/1/2445/4975/files/Outerknown_Hooded_Sun_Shirt_Moonlight_Heather_1.jpg?v=1775152087,"everyday,minimalist"
out_10170962772152,Windswept Gauze Tank,tops,Woven Shirts,camel,brown,warm,wide,relaxed,womens,68.0,Outerknown,https://www.outerknown.com/products/windswept-gauze-tank-salt-mariner-stripe,https://cdn.shopify.com/s/files/1/2445/4975/files/Outerknown_The_Coast_Skirt_Salt_Mariner_Stripe_4.jpg?v=1776294318,"everyday,minimalist"
out_10170961133752,Women's Sun Shirt,tops,Active Tops,gray,gray,neutral,slim,"athleisure,gym",womens,88.0,Outerknown,https://www.outerknown.com/products/womens-sun-shirt-cool-water-heather,https://cdn.shopify.com/s/files/1/2445/4975/files/Outerknown_Womens_Sun_Shirt_Cool_Water_Heather_1.jpg?v=1774818775,"everyday,minimalist"
out_10018649145528,Women's Sun Shirt,tops,Active Tops,gray,gray,neutral,slim,"athleisure,gym",womens,88.0,Outerknown,https://www.outerknown.com/products/womens-sun-shirt-heather-grey,https://cdn.shopify.com/s/files/1/2445/4975/files/Outerknown_Womens_Sun_Shirt_Heather_Grey_2.jpg?v=1774986097,"everyday,minimalist"
